"","id","record","species","Lineage_Name","parasiteGenus","order","family","genus","Pr","Jetz.species","match","tip"
"7817","Seiurus aurocapilla_SETAUD05",1,"Seiurus aurocapilla","SETAUD05","Haemoproteus","Passeriformes","Parulidae","Seiurus",0,"Seiurus_aurocapilla","yes","Seiurus aurocapilla"
"7818","Seiurus aurocapilla_TABI05",1,"Seiurus aurocapilla","TABI05","Haemoproteus","Passeriformes","Parulidae","Seiurus",0,"Seiurus_aurocapilla","yes","Seiurus aurocapilla"
"7819","Seiurus motacilla_PADOM11",1,"Seiurus motacilla","PADOM11","Plasmodium","Passeriformes","Parulidae","Seiurus",0,NA,NA,"Seiurus motacilla"
"7820","Seiurus noveboracensis_BAEBIC02",2,"Seiurus noveboracensis","BAEBIC02","Plasmodium","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7821","Seiurus noveboracensis_BT7",2,"Seiurus noveboracensis","BT7","Plasmodium","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7822","Seiurus noveboracensis_CB1",1,"Seiurus noveboracensis","CB1","Leucocytozoon","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7823","Seiurus noveboracensis_CNEORN01",2,"Seiurus noveboracensis","CNEORN01","Leucocytozoon","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7824","Seiurus noveboracensis_COLBF21",1,"Seiurus noveboracensis","COLBF21","Leucocytozoon","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7825","Seiurus noveboracensis_CYCYA01",1,"Seiurus noveboracensis","CYCYA01","Plasmodium","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7826","Seiurus noveboracensis_DENPET03",1,"Seiurus noveboracensis","DENPET03","Plasmodium","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7827","Seiurus noveboracensis_GEOTRI01",4,"Seiurus noveboracensis","GEOTRI01","Plasmodium","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7828","Seiurus noveboracensis_GEOTRI02",1,"Seiurus noveboracensis","GEOTRI02","Plasmodium","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7829","Seiurus noveboracensis_PARNOV01",1,"Seiurus noveboracensis","PARNOV01","Leucocytozoon","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7830","Seiurus noveboracensis_SEINOV01",1,"Seiurus noveboracensis","SEINOV01","Plasmodium","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7831","Seiurus noveboracensis_SEINOV02",2,"Seiurus noveboracensis","SEINOV02","Leucocytozoon","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7832","Seiurus noveboracensis_SEINOV03",1,"Seiurus noveboracensis","SEINOV03","Leucocytozoon","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7833","Seiurus noveboracensis_STOCC05",1,"Seiurus noveboracensis","STOCC05","Leucocytozoon","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7834","Seiurus noveboracensis_ZOLEU02",1,"Seiurus noveboracensis","ZOLEU02","Leucocytozoon","Passeriformes","Parulidae","Seiurus",0,"Seiurus_noveboracensis","yes","Seiurus noveboracensis"
"7835","Sephanoides sephaniodes_APSPI02",1,"Sephanoides sephanoides","APSPI02","Haemoproteus","Trochiliformes","Trochilidae","Sephanoides",0,"Sephanoides_sephaniodes","no","Sephanoides sephaniodes"
"7836","Sephanoides sephaniodes_SEPSEP01",1,"Sephanoides sephanoides","SEPSEP01","Leucocytozoon","Trochiliformes","Trochilidae","Sephanoides",0,"Sephanoides_sephaniodes","no","Sephanoides sephaniodes"
"7837","Sericornis citreogularis_SERCIT01",1,"Sericornis citreogularis","SERCIT01","Haemoproteus","Passeriformes","Pardalotidae","Sericornis",0,"Sericornis_citreogularis","yes","Sericornis citreogularis"
"7838","Sericornis citreogularis_SERCIT02",1,"Sericornis citreogularis","SERCIT02","Haemoproteus","Passeriformes","Pardalotidae","Sericornis",0,"Sericornis_citreogularis","yes","Sericornis citreogularis"
"7839","Sericornis frontalis_ORW1",1,"Sericornis frontalis","ORW1","Plasmodium","Passeriformes","Pardalotidae","Sericornis",0,"Sericornis_frontalis","yes","Sericornis frontalis"
"7840","Sericornis magnirostra_FANTAIL01",1,"Sericornis magnirostris","FANTAIL01","Plasmodium","Passeriformes","Pardalotidae","Sericornis",0,"Sericornis_magnirostra","no","Sericornis magnirostra"
"7841","Sericornis magnirostra_SCEDEN01",1,"Sericornis magnirostris","SCEDEN01","Plasmodium","Passeriformes","Pardalotidae","Sericornis",0,"Sericornis_magnirostra","no","Sericornis magnirostra"
"7842","Sericornis magnirostra_SERCIT01",2,"Sericornis magnirostris","SERCIT01","Haemoproteus","Passeriformes","Pardalotidae","Sericornis",0,"Sericornis_magnirostra","no","Sericornis magnirostra"
"7843","Sericornis magnirostra_SERCIT02",2,"Sericornis magnirostris","SERCIT02","Haemoproteus","Passeriformes","Pardalotidae","Sericornis",0,"Sericornis_magnirostra","no","Sericornis magnirostra"
"7844","Sericornis nouhuysi_MELSTR02",1,"Sericornis nouhuysi","MELSTR02","Haemoproteus","Passeriformes","Pardalotidae","Sericornis",0,"Sericornis_nouhuysi","yes","Sericornis nouhuysi"
"7845","Sericornis nouhuysi_PITDIC02",1,"Sericornis nouhuysi","PITDIC02","Plasmodium","Passeriformes","Pardalotidae","Sericornis",0,"Sericornis_nouhuysi","yes","Sericornis nouhuysi"
"7846","Sericornis nouhuysi_SERCIT02",1,"Sericornis nouhuysi","SERCIT02","Haemoproteus","Passeriformes","Pardalotidae","Sericornis",0,"Sericornis_nouhuysi","yes","Sericornis nouhuysi"
"7847","Sericornis perspicillatus_MELVER01",1,"Sericornis perspicillatus","MELVER01","Haemoproteus","Passeriformes","Pardalotidae","Sericornis",0,NA,NA,"Sericornis perspicillatus"
"7848","Sericornis perspicillatus_SERPER01",2,"Sericornis perspicillatus","SERPER01","Haemoproteus","Passeriformes","Pardalotidae","Sericornis",0,NA,NA,"Sericornis perspicillatus"
"7849","Sericossypha albocristata_PAVER01",1,"Sericossypha albocristata","PAVER01","Leucocytozoon","Passeriformes","Fringillidae","Sericossypha",0,NA,NA,"Sericossypha albocristata"
"7850","Serinus atrogularis_LINOLI01",2,"Serinus atrogularis","LINOLI01","Plasmodium","Passeriformes","Fringillidae","Serinus",0,"Serinus_atrogularis","yes","Serinus atrogularis"
"7851","Serinus canaria_SEIAUR01",1,"Serinus canaria","SEIAUR01","Plasmodium","Passeriformes","Fringillidae","Serinus",0,"Serinus_canaria","yes","Serinus canaria"
"7852","Serinus canaria_SGS1",1,"Serinus canaria","SGS1","Plasmodium","Passeriformes","Fringillidae","Serinus",1,"Serinus_canaria","yes","Serinus canaria"
"7853","Serinus canicollis_AFR101",1,"Serinus canicollis","AFR101","Plasmodium","Passeriformes","Fringillidae","Serinus",0,"Serinus_canicollis","yes","Serinus canicollis"
"7854","Serinus canicollis_ZOABY02",1,"Serinus canicollis","ZOABY02","Leucocytozoon","Passeriformes","Fringillidae","Serinus",0,"Serinus_canicollis","yes","Serinus canicollis"
"7855","Serinus capistratus_CRICAP01",1,"Crithagra capistrata","CRICAP01","Plasmodium","Passeriformes","Fringillidae","Crithagra",0,"Serinus_capistratus","no","Serinus capistratus"
"7856","Serinus capistratus_GRW09",1,"Crithagra capistrata","GRW09","Plasmodium","Passeriformes","Fringillidae","Crithagra",0,"Serinus_capistratus","no","Serinus capistratus"
"7857","Serinus capistratus_REB7",1,"Crithagra capistrata","REB7","Leucocytozoon","Passeriformes","Fringillidae","Crithagra",0,"Serinus_capistratus","no","Serinus capistratus"
"7858","Serinus citrinelloides_AFR244",1,"Serinus citrinelloides","AFR244","Leucocytozoon","Passeriformes","Fringillidae","Serinus",0,"Serinus_citrinelloides","yes","Serinus citrinelloides"
"7859","Serinus mozambicus_AFR051",1,"Serinus mozambicus","AFR051","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_mozambicus","yes","Serinus mozambicus"
"7860","Serinus mozambicus_AFR063",1,"Serinus mozambicus","AFR063","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_mozambicus","yes","Serinus mozambicus"
"7861","Serinus mozambicus_AFR072",1,"Serinus mozambicus","AFR072","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_mozambicus","yes","Serinus mozambicus"
"7862","Serinus mozambicus_AFR073",1,"Serinus mozambicus","AFR073","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_mozambicus","yes","Serinus mozambicus"
"7863","Serinus mozambicus_AFR075",1,"Serinus mozambicus","AFR075","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_mozambicus","yes","Serinus mozambicus"
"7864","Serinus mozambicus_AFR083",1,"Serinus mozambicus","AFR083","Plasmodium","Passeriformes","Fringillidae","Serinus",0,"Serinus_mozambicus","yes","Serinus mozambicus"
"7865","Serinus mozambicus_AFR161",1,"Serinus mozambicus","AFR161","Leucocytozoon","Passeriformes","Fringillidae","Serinus",0,"Serinus_mozambicus","yes","Serinus mozambicus"
"7866","Serinus mozambicus_CRIMOZ01",1,"Crithagra mozambica","CRIMOZ01","Plasmodium","Passeriformes","Fringillidae","Crithagra",0,"Serinus_mozambicus","no","Serinus mozambicus"
"7867","Serinus mozambicus_GRW09",1,"Serinus mozambicus","GRW09","Plasmodium","Passeriformes","Fringillidae","Serinus",0,"Serinus_mozambicus","yes","Serinus mozambicus"
"7868","Serinus mozambicus_REB7",1,"Serinus mozambicus","REB7","Leucocytozoon","Passeriformes","Fringillidae","Serinus",0,"Serinus_mozambicus","yes","Serinus mozambicus"
"7869","Serinus mozambicus_SYBOR09",1,"Crithagra mozambica","SYBOR09","Plasmodium","Passeriformes","Fringillidae","Crithagra",0,"Serinus_mozambicus","no","Serinus mozambicus"
"7870","Serinus mozambicus_WW3",1,"Crithagra mozambica","WW3","Plasmodium","Passeriformes","Fringillidae","Crithagra",0,"Serinus_mozambicus","no","Serinus mozambicus"
"7871","Serinus rufobrunneus_AFR214",1,"Crithagra rufobrunnea","AFR214","Leucocytozoon","Passeriformes","Fringillidae","Crithagra",0,"Serinus_rufobrunneus","no","Serinus rufobrunneus"
"7872","Serinus rufobrunneus_COLL7",1,"Crithagra rufobrunnea","COLL7","Plasmodium","Passeriformes","Fringillidae","Crithagra",0,"Serinus_rufobrunneus","no","Serinus rufobrunneus"
"7873","Serinus rufobrunneus_CRIRUF01",1,"Crithagra rufobrunnea","CRIRUF01","Haemoproteus","Passeriformes","Fringillidae","Crithagra",0,"Serinus_rufobrunneus","no","Serinus rufobrunneus"
"7874","Serinus rufobrunneus_CRIRUF02",2,"Crithagra rufobrunnea","CRIRUF02","Leucocytozoon","Passeriformes","Fringillidae","Crithagra",0,"Serinus_rufobrunneus","no","Serinus rufobrunneus"
"7875","Serinus rufobrunneus_CRIRUF04",1,"Crithagra rufobrunnea","CRIRUF04","Leucocytozoon","Passeriformes","Fringillidae","Crithagra",0,"Serinus_rufobrunneus","no","Serinus rufobrunneus"
"7876","Serinus rufobrunneus_CRIRUF05",1,"Crithagra rufobrunnea","CRIRUF05","Haemoproteus","Passeriformes","Fringillidae","Crithagra",0,"Serinus_rufobrunneus","no","Serinus rufobrunneus"
"7877","Serinus rufobrunneus_GRW04",1,"Crithagra rufobrunnea","GRW04","Plasmodium","Passeriformes","Fringillidae","Crithagra",1,"Serinus_rufobrunneus","no","Serinus rufobrunneus"
"7878","Serinus rufobrunneus_GRW06",1,"Crithagra rufobrunnea","GRW06","Plasmodium","Passeriformes","Fringillidae","Crithagra",0,"Serinus_rufobrunneus","no","Serinus rufobrunneus"
"7879","Serinus rufobrunneus_PLACAS02",1,"Crithagra rufobrunnea","PLACAS02","Plasmodium","Passeriformes","Fringillidae","Crithagra",0,"Serinus_rufobrunneus","no","Serinus rufobrunneus"
"7880","Serinus rufobrunneus_WW3",1,"Crithagra rufobrunnea","WW3","Plasmodium","Passeriformes","Fringillidae","Crithagra",0,"Serinus_rufobrunneus","no","Serinus rufobrunneus"
"7881","Serinus serinus_CARCAR04",1,"Serinus serinus","CARCAR04","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_serinus","yes","Serinus serinus"
"7882","Serinus serinus_CARCHL01",2,"Serinus serinus","CARCHL01","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_serinus","yes","Serinus serinus"
"7883","Serinus serinus_CARCHL02",1,"Serinus serinus","CARCHL02","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_serinus","yes","Serinus serinus"
"7884","Serinus serinus_CCF2",1,"Serinus serinus","CCF2","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_serinus","yes","Serinus serinus"
"7885","Serinus serinus_PYERY01",2,"Serinus serinus","PYERY01","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_serinus","yes","Serinus serinus"
"7886","Serinus serinus_ROFI1",1,"Serinus serinus","ROFI1","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_serinus","yes","Serinus serinus"
"7887","Serinus serinus_SERSER01",1,"Serinus serinus","SERSER01","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_serinus","yes","Serinus serinus"
"7888","Serinus serinus_SERSER02",1,"Serinus serinus","SERSER02","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_serinus","yes","Serinus serinus"
"7889","Serinus serinus_SERSER03",1,"Serinus serinus","SERSER03","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_serinus","yes","Serinus serinus"
"7890","Serinus serinus_SERSER04",1,"Serinus serinus","SERSER04","Leucocytozoon","Passeriformes","Fringillidae","Serinus",0,"Serinus_serinus","yes","Serinus serinus"
"7891","Serinus serinus_SGS1",4,"Serinus serinus","SGS1","Plasmodium","Passeriformes","Fringillidae","Serinus",1,"Serinus_serinus","yes","Serinus serinus"
"7892","Serinus striolatus_AFR028",1,"Serinus striolatus","AFR028","Plasmodium","Passeriformes","Fringillidae","Serinus",0,"Serinus_striolatus","yes","Serinus striolatus"
"7893","Serinus striolatus_AFR099",1,"Serinus striolatus","AFR099","Plasmodium","Passeriformes","Fringillidae","Serinus",0,"Serinus_striolatus","yes","Serinus striolatus"
"7894","Serinus striolatus_BUL07",1,"Serinus striolatus","BUL07","Plasmodium","Passeriformes","Fringillidae","Serinus",0,"Serinus_striolatus","yes","Serinus striolatus"
"7895","Serinus striolatus_MALNI02",1,"Serinus striolatus","MALNI02","Plasmodium","Passeriformes","Fringillidae","Serinus",0,"Serinus_striolatus","yes","Serinus striolatus"
"7896","Serinus striolatus_PSEGRI01",1,"Serinus striolatus","PSEGRI01","Plasmodium","Passeriformes","Fringillidae","Serinus",0,"Serinus_striolatus","yes","Serinus striolatus"
"7897","Serinus striolatus_PYERY01",1,"Serinus striolatus","PYERY01","Haemoproteus","Passeriformes","Fringillidae","Serinus",0,"Serinus_striolatus","yes","Serinus striolatus"
"7898","Serinus striolatus_RECOB3",1,"Serinus striolatus","RECOB3","Leucocytozoon","Passeriformes","Fringillidae","Serinus",0,"Serinus_striolatus","yes","Serinus striolatus"
"7899","Serinus striolatus_ZOABY02",1,"Serinus striolatus","ZOABY02","Leucocytozoon","Passeriformes","Fringillidae","Serinus",0,"Serinus_striolatus","yes","Serinus striolatus"
"7900","Serpophaga cinerea_SERCIN01",1,"Serpophaga cinerea","SERCIN01","Haemoproteus","Passeriformes","Tyrannidae","Serpophaga",0,"Serpophaga_cinerea","yes","Serpophaga cinerea"
"7901","Serpophaga cinerea_SGS1",1,"Serpophaga cinerea","SGS1","Plasmodium","Passeriformes","Tyrannidae","Serpophaga",1,"Serpophaga_cinerea","yes","Serpophaga cinerea"
"7902","Serpophaga subcristata_MYISWA01",1,"Serpophaga subcristata","MYISWA01","Haemoproteus","Passeriformes","Tyrannidae","Serpophaga",0,NA,NA,"Serpophaga subcristata"
"7903","Serpophaga subcristata_SERSUB01",1,"Serpophaga subcristata","SERSUB01","Plasmodium","Passeriformes","Tyrannidae","Serpophaga",0,NA,NA,"Serpophaga subcristata"
"7904","Serpophaga subcristata_SERSUB02",1,"Serpophaga subcristata","SERSUB02","Plasmodium","Passeriformes","Tyrannidae","Serpophaga",0,NA,NA,"Serpophaga subcristata"
"7905","Setophaga ruticilla_BLUTI05",1,"Setophaga ruticilla","BLUTI05","Plasmodium","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7906","Setophaga ruticilla_CNEORN01",1,"Setophaga ruticilla","CNEORN01","Leucocytozoon","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7907","Setophaga ruticilla_SERUT01",1,"Setophaga ruticilla","SERUT01","Haemoproteus","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7908","Setophaga ruticilla_SERUT02",1,"Setophaga ruticilla","SERUT02","Haemoproteus","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7909","Setophaga ruticilla_SERUT03",1,"Setophaga ruticilla","SERUT03","Haemoproteus","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7910","Setophaga ruticilla_SERUT04",1,"Setophaga ruticilla","SERUT04","Haemoproteus","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7911","Setophaga ruticilla_SERUT05",1,"Setophaga ruticilla","SERUT05","Haemoproteus","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7912","Setophaga ruticilla_SERUT06",1,"Setophaga ruticilla","SERUT06","Haemoproteus","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7913","Setophaga ruticilla_SERUT07",1,"Setophaga ruticilla","SERUT07","Haemoproteus","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7914","Setophaga ruticilla_SERUT08",1,"Setophaga ruticilla","SERUT08","Haemoproteus","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7915","Setophaga ruticilla_SERUT09",1,"Setophaga ruticilla","SERUT09","Plasmodium","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7916","Setophaga ruticilla_SERUT10",1,"Setophaga ruticilla","SERUT10","Plasmodium","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7917","Setophaga ruticilla_VIGRI01",1,"Setophaga ruticilla","VIGRI01","Haemoproteus","Passeriformes","Parulidae","Setophaga",0,"Setophaga_ruticilla","yes","Setophaga ruticilla"
"7918","Sheppardia sharpei_AFR122",1,"Sheppardia sharpei","AFR122","Haemoproteus","Passeriformes","Turdidae","Sheppardia",0,"Sheppardia_sharpei","yes","Sheppardia sharpei"
"7919","Sheppardia sharpei_AFR139",1,"Sheppardia sharpei","AFR139","Haemoproteus","Passeriformes","Turdidae","Sheppardia",0,"Sheppardia_sharpei","yes","Sheppardia sharpei"
"7920","Sheppardia sharpei_AFR211",1,"Sheppardia sharpei","AFR211","Leucocytozoon","Passeriformes","Turdidae","Sheppardia",0,"Sheppardia_sharpei","yes","Sheppardia sharpei"
"7921","Sheppardia sharpei_AFR220",1,"Sheppardia sharpei","AFR220","Leucocytozoon","Passeriformes","Turdidae","Sheppardia",0,"Sheppardia_sharpei","yes","Sheppardia sharpei"
"7922","Sheppardia sharpei_AFR229",1,"Sheppardia sharpei","AFR229","Leucocytozoon","Passeriformes","Turdidae","Sheppardia",0,"Sheppardia_sharpei","yes","Sheppardia sharpei"
"7923","Sheppardia sharpei_BUL07",1,"Sheppardia sharpei","BUL07","Plasmodium","Passeriformes","Turdidae","Sheppardia",0,"Sheppardia_sharpei","yes","Sheppardia sharpei"
"7924","Sheppardia sharpei_GRW09",1,"Sheppardia sharpei","GRW09","Plasmodium","Passeriformes","Turdidae","Sheppardia",0,"Sheppardia_sharpei","yes","Sheppardia sharpei"
"7925","Sialia currucoides_LAIRI01",2,"Sialia currucoides","LAIRI01","Plasmodium","Passeriformes","Turdidae","Sialia",0,NA,NA,"Sialia currucoides"
"7926","Sialia mexicana_COLBF21",1,"Sialia mexicana","COLBF21","Leucocytozoon","Passeriformes","Turdidae","Sialia",0,"Sialia_mexicana","yes","Sialia mexicana"
"7927","Sialia mexicana_JUHYE03",1,"Sialia mexicana","JUHYE03","Haemoproteus","Passeriformes","Turdidae","Sialia",0,"Sialia_mexicana","yes","Sialia mexicana"
"7928","Sialia mexicana_LAIRI01",4,"Sialia mexicana","LAIRI01","Plasmodium","Passeriformes","Turdidae","Sialia",0,"Sialia_mexicana","yes","Sialia mexicana"
"7929","Sialia mexicana_MOLATE01",2,"Sialia mexicana","MOLATE01","Plasmodium","Passeriformes","Turdidae","Sialia",0,"Sialia_mexicana","yes","Sialia mexicana"
"7930","Sialia mexicana_SIAMEX01",1,"Sialia mexicana","SIAMEX01","Haemoproteus","Passeriformes","Turdidae","Sialia",0,"Sialia_mexicana","yes","Sialia mexicana"
"7931","Sialia mexicana_SIAMEX02",1,"Sialia mexicana","SIAMEX02","Plasmodium","Passeriformes","Turdidae","Sialia",0,"Sialia_mexicana","yes","Sialia mexicana"
"7932","Sialia mexicana_SIAMEX03",2,"Sialia mexicana","SIAMEX03","Leucocytozoon","Passeriformes","Turdidae","Sialia",0,"Sialia_mexicana","yes","Sialia mexicana"
"7933","Sialia mexicana_SIAMEX04",1,"Sialia mexicana","SIAMEX04","Plasmodium","Passeriformes","Turdidae","Sialia",0,"Sialia_mexicana","yes","Sialia mexicana"
"7934","Sialia mexicana_SIAMEX05",1,"Sialia mexicana","SIAMEX05","Haemoproteus","Passeriformes","Turdidae","Sialia",0,"Sialia_mexicana","yes","Sialia mexicana"
"7935","Sialia mexicana_TROAED24",3,"Sialia mexicana","TROAED24","Plasmodium","Passeriformes","Turdidae","Sialia",0,"Sialia_mexicana","yes","Sialia mexicana"
"7936","Sialia sialis_PADOM11",1,"Sialia sialis","PADOM11","Plasmodium","Passeriformes","Turdidae","Sialia",0,"Sialia_sialis","yes","Sialia sialis"
"7937","Sialia sialis_SIAMEX01",1,"Sialia sialis","SIAMEX01","Haemoproteus","Passeriformes","Turdidae","Sialia",0,"Sialia_sialis","yes","Sialia sialis"
"7938","Sicalis flaveola_EMPALN02",1,"Sicalis flaveola","EMPALN02","Haemoproteus","Passeriformes","Fringillidae","Sicalis",0,NA,NA,"Sicalis flaveola"
"7939","Sicalis flaveola_MOLBAD01",1,"Sicalis flaveola","MOLBAD01","Haemoproteus","Passeriformes","Fringillidae","Sicalis",0,NA,NA,"Sicalis flaveola"
"7940","Sicalis flaveola_SICFLA01",1,"Sicalis flaveola","SICFLA01","Haemoproteus","Passeriformes","Fringillidae","Sicalis",0,NA,NA,"Sicalis flaveola"
"7941","Sicalis luteola_SALCOE01",1,"Sicalis luteola","SALCOE01","Plasmodium","Passeriformes","Fringillidae","Sicalis",0,"Sicalis_luteola","yes","Sicalis luteola"
"7942","Sicalis luteola_SILUT01",1,"Sicalis luteola","SILUT01","Leucocytozoon","Passeriformes","Fringillidae","Sicalis",0,"Sicalis_luteola","yes","Sicalis luteola"
"7943","Sicalis luteola_TANICT01",1,"Sicalis luteola","TANICT01","Haemoproteus","Passeriformes","Fringillidae","Sicalis",0,"Sicalis_luteola","yes","Sicalis luteola"
"7944","Sicalis olivascens_TROAED06",1,"Sicalis olivascens","TROAED06","Leucocytozoon","Passeriformes","Fringillidae","Sicalis",0,NA,NA,"Sicalis olivascens"
"7945","Sigelus silens_LINOLI01",1,"Melaenornis silens","LINOLI01","Plasmodium","Passeriformes","Muscicapidae","Melaenornis",0,"Sigelus_silens","no","Sigelus silens"
"7946","Simoxenops ucayalae_AUTRUF01",1,"Syndactyla ucayalae","AUTRUF01","Haemoproteus","Passeriformes","Furnariidae","Syndactyla",0,NA,NA,"Simoxenops ucayalae"
"7947","Sitta carolinensis_BAEBIC02",2,"Sitta carolinensis","BAEBIC02","Plasmodium","Passeriformes","Sittidae","Sitta",0,"Sitta_carolinensis","yes","Sitta carolinensis"
"7948","Sitta carolinensis_GYMCYA01",1,"Sitta carolinensis","GYMCYA01","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_carolinensis","yes","Sitta carolinensis"
"7949","Sitta carolinensis_SETCOR06",1,"Sitta carolinensis","SETCOR06","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_carolinensis","yes","Sitta carolinensis"
"7950","Sitta europaea_ACAED02",1,"Sitta europaea","ACAED02","Haemoproteus","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7951","Sitta europaea_GRW11",1,"Sitta europaea","GRW11","Plasmodium","Passeriformes","Sittidae","Sitta",1,"Sitta_europaea","yes","Sitta europaea"
"7952","Sitta europaea_HYBOR02",1,"Sitta europaea","HYBOR02","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7953","Sitta europaea_PARUS1",7,"Sitta europaea","PARUS1","Haemoproteus","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7954","Sitta europaea_PARUS20",1,"Sitta europaea","PARUS20","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7955","Sitta europaea_PARUS21",2,"Sitta europaea","PARUS21","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7956","Sitta europaea_PARUS22",1,"Sitta europaea","PARUS22","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7957","Sitta europaea_PARUS7",4,"Sitta europaea","PARUS7","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7958","Sitta europaea_PHSIB1",2,"Sitta europaea","PHSIB1","Haemoproteus","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7959","Sitta europaea_SFC8",1,"Sitta europaea","SFC8","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7960","Sitta europaea_SGS1",1,"Sitta europaea","SGS1","Plasmodium","Passeriformes","Sittidae","Sitta",1,"Sitta_europaea","yes","Sitta europaea"
"7961","Sitta europaea_SITEUR01",1,"Sitta europaea","SITEUR01","Haemoproteus","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7962","Sitta europaea_TURDUS1",3,"Sitta europaea","TURDUS1","Plasmodium","Passeriformes","Sittidae","Sitta",0,"Sitta_europaea","yes","Sitta europaea"
"7963","Sitta frontalis_HYPHI30",1,"Sitta frontalis","HYPHI30","Plasmodium","Passeriformes","Sittidae","Sitta",0,"Sitta_frontalis","yes","Sitta frontalis"
